hotelCode,hotelName,categoryCode,categoryName,destinationCode,destinationName,zoneCode,zoneName,latitude,longitude,image,imagesJson,roomImage,roomImagesJson,roomCode,roomName,rateKey,rateClass,rateType,net,allotment,paymentType,packaging,boardCode,boardName,rooms,adults,children,cancellationFrom,cancellationAmount
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260608|20260609|W|270|112029|DBL.ST|BAR-RO-NEW|RO||1~2~0||P@07~~24045~948754708~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK0059000000000124045,NOR,BOOKABLE,69.64,96,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-06-05T23:59:00+05:30,69.64
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260608|20260609|W|270|112029|DBL.ST|BAR-RO-NEW|RO||1~2~0||N@07~~2584a~-1466724168~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK005900000000012584a,NOR,BOOKABLE,74.88,96,AT_WEB,,RO,ROOM ONLY,1,2,,2026-06-05T23:59:00+05:30,74.88
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260608|20260609|W|270|112029|DBL.ST|BAR-BB-NEW|BB||1~2~0||P@07~~22758~1420325135~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK005900000000012424c,NOR,BOOKABLE,76.66,97,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-06-05T23:59:00+05:30,76.66
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260608|20260609|W|270|112029|DBL.ST|BAR-BB-NEW|BB||1~2~0||N@07~~22063~-797780151~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK0059000000000120e56,NOR,BOOKABLE,86.14,97,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-06-05T23:59:00+05:30,86.14
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260608|20260609|W|270|112029|DBT.ST|BAR-RO-NEW|RO||1~2~0||P@07~~24045~2071854604~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK0059000000000124045,NOR,BOOKABLE,69.64,46,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-06-05T23:59:00+05:30,69.64
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260608|20260609|W|270|112029|DBT.ST|BAR-RO-NEW|RO||1~2~0||N@07~~2584a~-343624272~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK005900000000012584a,NOR,BOOKABLE,74.88,46,AT_WEB,,RO,ROOM ONLY,1,2,,2026-06-05T23:59:00+05:30,74.88
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260608|20260609|W|270|112029|DBT.ST|BAR-BB-NEW|BB||1~2~0||P@07~~22758~-1751542265~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK005900000000012424c,NOR,BOOKABLE,76.66,47,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-06-05T23:59:00+05:30,76.66
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260608|20260609|W|270|112029|DBT.ST|BAR-BB-NEW|BB||1~2~0||N@07~~22063~325319745~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK0059000000000120e56,NOR,BOOKABLE,86.14,47,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-06-05T23:59:00+05:30,86.14
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260608|20260609|W|270|112029|DBL.DX|BAR-RO-NEW|RO||1~2~0||P@07~~23f4b~1279328143~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK0059000000000123f4b,NOR,BOOKABLE,75.63,157,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-06-05T23:59:00+05:30,75.63
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260608|20260609|W|270|112029|DBL.DX|BAR-RO-NEW|RO||1~2~0||N@07~~22051~1982784447~N~~~NOR~~D780DBCB1B194C1177844115401805AAUK0059000000000122051,NOR,BOOKABLE,81.32,157,AT_WEB,,RO,ROOM ONLY,1,2,,2026-06-05T23:59:00+05:30,81.32
