hotelCode,hotelName,categoryCode,categoryName,destinationCode,destinationName,zoneCode,zoneName,latitude,longitude,image,imagesJson,roomImage,roomImagesJson,roomCode,roomName,rateKey,rateClass,rateType,net,allotment,paymentType,packaging,boardCode,boardName,rooms,adults,children,cancellationFrom,cancellationAmount
137680,juSTa Gurgaon,4EST,4 STARS,DEL,Delhi and NCR,2,Gurgaon,28.48504700000000000000,77.10627900000000000000,,[],,[],DBL.SU,Superior Room,20260527|20260528|W|270|137680|DBL.SU|GAR-RO EXIN|RO||1~2~0||N@07~~21b23~-627630546~N~~~NOR~~45513C12E7A345E177844080966805AAUK005800000000012161d,NOR,BOOKABLE,29.22,5,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-25T23:59:00+05:30,29.22
137680,juSTa Gurgaon,4EST,4 STARS,DEL,Delhi and NCR,2,Gurgaon,28.48504700000000000000,77.10627900000000000000,,[],,[],DBL.LX-1,Premium Room,20260527|20260528|W|270|137680|DBL.LX-1|GAR-RO EXIN|RO||1~2~0||N@07~~20a27~672549198~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000122620,NOR,BOOKABLE,32.38,8,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-25T23:59:00+05:30,32.38
137680,juSTa Gurgaon,4EST,4 STARS,DEL,Delhi and NCR,2,Gurgaon,28.48504700000000000000,77.10627900000000000000,,[],,[],DBL.DX-1,Deluxe Room,20260527|20260528|W|270|137680|DBL.DX-1|GAR-RO EXIN|RO||1~2~0||N@07~~2492e~549971789~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000124726,NOR,BOOKABLE,38.71,2,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-25T23:59:00+05:30,38.71
137680,juSTa Gurgaon,4EST,4 STARS,DEL,Delhi and NCR,2,Gurgaon,28.48504700000000000000,77.10627900000000000000,,[],,[],SUI.DX,Suite Room with Bathtub,20260527|20260528|W|270|137680|SUI.DX|GAR-RO EXIN|RO||1~2~0||N@07~~25241~-1068308119~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000123436,NOR,BOOKABLE,54.52,1,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-25T23:59:00+05:30,54.52
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260527|20260528|W|270|112029|DBL.ST|BAR-RO-NEW|RO||1~2~0||P@07~~21133~-1211855715~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000121133,NOR,BOOKABLE,51.17,93,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-24T23:59:00+05:30,51.17
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260527|20260528|W|270|112029|DBL.ST|BAR-RO-NEW|RO||1~2~0||N@07~~20237~-960944665~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000120237,NOR,BOOKABLE,55.02,93,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-24T23:59:00+05:30,55.02
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260527|20260528|W|270|112029|DBL.ST|BAR-BB-NEW|BB||1~2~0||P@07~~20244~-1370977143~N~~~NOR~~45513C12E7A345E177844080966805AAUK005800000000012623a,NOR,BOOKABLE,58.98,93,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-24T23:59:00+05:30,58.98
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260527|20260528|W|270|112029|DBL.ST|BAR-BB-NEW|BB||1~2~0||N@07~~22b4c~-97198550~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000121c42,NOR,BOOKABLE,66.28,93,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-24T23:59:00+05:30,66.28
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260527|20260528|W|270|112029|DBT.ST|BAR-RO-NEW|RO||1~2~0||P@07~~21133~-88755819~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000121133,NOR,BOOKABLE,51.17,47,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-24T23:59:00+05:30,51.17
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260527|20260528|W|270|112029|DBT.ST|BAR-RO-NEW|RO||1~2~0||N@07~~20237~162155231~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000120237,NOR,BOOKABLE,55.02,47,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-24T23:59:00+05:30,55.02
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260527|20260528|W|270|112029|DBT.ST|BAR-BB-NEW|BB||1~2~0||P@07~~20244~-247877247~N~~~NOR~~45513C12E7A345E177844080966805AAUK005800000000012623a,NOR,BOOKABLE,58.98,47,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-24T23:59:00+05:30,58.98
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260527|20260528|W|270|112029|DBT.ST|BAR-BB-NEW|BB||1~2~0||N@07~~22b4c~1025901346~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000121c42,NOR,BOOKABLE,66.28,47,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-24T23:59:00+05:30,66.28
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260527|20260528|W|270|112029|DBL.DX|BAR-RO-NEW|RO||1~2~0||P@07~~20f39~395045704~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000120f39,NOR,BOOKABLE,57.15,156,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-24T23:59:00+05:30,57.15
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260527|20260528|W|270|112029|DBL.DX|BAR-RO-NEW|RO||1~2~0||N@07~~22e3d~477372438~N~~~NOR~~45513C12E7A345E177844080966805AAUK0058000000000122e3d,NOR,BOOKABLE,61.46,156,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-24T23:59:00+05:30,61.46
