hotelCode,hotelName,categoryCode,categoryName,destinationCode,destinationName,zoneCode,zoneName,latitude,longitude,image,imagesJson,roomImage,roomImagesJson,roomCode,roomName,rateKey,rateClass,rateType,net,allotment,paymentType,packaging,boardCode,boardName,rooms,adults,children,cancellationFrom,cancellationAmount
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260601|20260602|W|270|112029|DBL.ST|BAR-RO-NEW|RO||1~2~0||P@07~~24045~359454249~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000124045,NOR,BOOKABLE,69.64,97,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,69.64
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260601|20260602|W|270|112029|DBL.ST|BAR-RO-NEW|RO||1~2~0||N@07~~2584a~-2056024627~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK006100000000012584a,NOR,BOOKABLE,74.88,97,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,74.88
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260601|20260602|W|270|112029|DBL.ST|BAR-BB-NEW|BB||1~2~0||P@07~~22758~831024676~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK006100000000012424c,NOR,BOOKABLE,76.66,97,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,76.66
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.ST,Standard King Room,20260601|20260602|W|270|112029|DBL.ST|BAR-BB-NEW|BB||1~2~0||N@07~~22063~-1387080610~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000120e56,NOR,BOOKABLE,86.14,97,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,86.14
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260601|20260602|W|270|112029|DBT.ST|BAR-RO-NEW|RO||1~2~0||P@07~~24045~1482554145~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000124045,NOR,BOOKABLE,69.64,42,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,69.64
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260601|20260602|W|270|112029|DBT.ST|BAR-RO-NEW|RO||1~2~0||N@07~~2584a~-932924731~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK006100000000012584a,NOR,BOOKABLE,74.88,42,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,74.88
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260601|20260602|W|270|112029|DBT.ST|BAR-BB-NEW|BB||1~2~0||P@07~~22758~1954124572~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK006100000000012424c,NOR,BOOKABLE,76.66,42,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,76.66
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260601|20260602|W|270|112029|DBT.ST|BAR-BB-NEW|BB||1~2~0||N@07~~22063~-263980714~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000120e56,NOR,BOOKABLE,86.14,42,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,86.14
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260601|20260602|W|270|112029|DBL.DX|BAR-RO-NEW|RO||1~2~0||P@07~~23f4b~690027684~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000123f4b,NOR,BOOKABLE,75.63,157,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,75.63
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260601|20260602|W|270|112029|DBL.DX|BAR-RO-NEW|RO||1~2~0||N@07~~22051~1393483988~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000122051,NOR,BOOKABLE,81.32,157,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,81.32
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260601|20260602|W|270|112029|DBL.DX|BAR-BB-NEW|BB||1~2~0||P@07~~2005f~-1720553929~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000122952,NOR,BOOKABLE,82.41,157,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,82.41
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260601|20260602|W|270|112029|DBL.DX|BAR-BB-NEW|BB||1~2~0||N@07~~24a6a~-1723205451~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000123b5c,NOR,BOOKABLE,92.59,157,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,92.59
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.DX-1,Deluxe Twin Room,20260601|20260602|W|270|112029|DBT.DX-1|BAR-RO-NEW|RO||1~2~0||P@07~~23f4b~877365952~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000123f4b,NOR,BOOKABLE,75.63,157,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,75.63
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.DX-1,Deluxe Twin Room,20260601|20260602|W|270|112029|DBT.DX-1|BAR-RO-NEW|RO||1~2~0||N@07~~22051~1580822256~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000122051,NOR,BOOKABLE,81.32,157,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,81.32
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.DX-1,Deluxe Twin Room,20260601|20260602|W|270|112029|DBT.DX-1|BAR-BB-NEW|BB||1~2~0||P@07~~2005f~-1533215661~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000122952,NOR,BOOKABLE,82.41,29,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,82.41
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.DX-1,Deluxe Twin Room,20260601|20260602|W|270|112029|DBT.DX-1|BAR-BB-NEW|BB||1~2~0||N@07~~24a6a~-1535867183~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000123b5c,NOR,BOOKABLE,92.59,29,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,92.59
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.PI-1,Premium Deluxe Room,20260601|20260602|W|270|112029|DBL.PI-1|BAR-RO-NEW|RO||1~2~0||P@07~~23e51~-1030217977~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000123e51,NOR,BOOKABLE,81.62,18,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,81.62
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.PI-1,Premium Deluxe Room,20260601|20260602|W|270|112029|DBL.PI-1|BAR-RO-NEW|RO||1~2~0||N@07~~24c57~312740683~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000124c57,NOR,BOOKABLE,87.76,18,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,87.76
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.PI-1,Premium Deluxe Room,20260601|20260602|W|270|112029|DBL.PI-1|BAR-BB-NEW|BB||1~2~0||P@07~~23c65~-1417649744~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000120c58,NOR,BOOKABLE,88.12,18,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,88.12
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.PI-1,Premium Deluxe Room,20260601|20260602|W|270|112029|DBL.PI-1|BAR-BB-NEW|BB||1~2~0||N@07~~21072~-995307391~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000120163,NOR,BOOKABLE,99.01,18,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,99.01
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],JSU.ST,Junior Royal Suite,20260601|20260602|W|270|112029|JSU.ST|BAR-RO-NEW|RO||1~2~0||P@07~~23963~-382368873~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000123963,NOR,BOOKABLE,99.57,77,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,99.57
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],JSU.ST,Junior Royal Suite,20260601|20260602|W|270|112029|JSU.ST|BAR-BB-NEW|BB||1~2~0||P@07~~22979~-2001545678~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000121f69,NOR,BOOKABLE,105.31,77,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,105.31
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],JSU.ST,Junior Royal Suite,20260601|20260602|W|270|112029|JSU.ST|BAR-RO-NEW|RO||1~2~0||N@07~~2066b~1601201587~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK006100000000012066b,NOR,BOOKABLE,107.06,77,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,107.06
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],JSU.ST,Junior Royal Suite,20260601|20260602|W|270|112029|JSU.ST|BAR-BB-NEW|BB||1~2~0||N@07~~22a88~-1811835780~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000122176,NOR,BOOKABLE,118.33,77,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,118.33
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],SUI.LX,Maharaja One Bedroom Suite,20260601|20260602|W|270|112029|SUI.LX|BAR-RO-NEW|RO||1~2~0||P@07~~2327b~-1655203083~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK006100000000012327b,NOR,BOOKABLE,123.50,6,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,123.50
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],SUI.LX,Maharaja One Bedroom Suite,20260601|20260602|W|270|112029|SUI.LX|BAR-BB-NEW|BB||1~2~0||P@07~~25393~1064007703~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000121780,NOR,BOOKABLE,128.23,6,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,128.23
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],SUI.LX,Maharaja One Bedroom Suite,20260601|20260602|W|270|112029|SUI.LX|BAR-RO-NEW|RO||1~2~0||N@07~~25084~689774541~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000125084,NOR,BOOKABLE,132.80,6,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,132.80
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],SUI.LX,Maharaja One Bedroom Suite,20260601|20260602|W|270|112029|SUI.LX|BAR-BB-NEW|BB||1~2~0||N@07~~20aa6~-950489660~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000120890,NOR,BOOKABLE,144.08,6,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,144.08
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.LX,Luxury Double Room,20260601|20260602|W|270|82378|DBL.LX|BAR-RO|RO||1~2~0||P@07~~22575~-37865308~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000122575,NOR,BOOKABLE,117.37,1,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,117.37
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.LX,Luxury Double Room,20260601|20260602|W|270|82378|DBL.LX|BAR-RO|RO||1~2~0||N@07~~24d77~-1018946176~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000124d77,NOR,BOOKABLE,119.77,1,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,119.77
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.LX,Luxury Double Room,20260601|20260602|W|270|82378|DBL.LX|BAR-BB|BB||1~2~0||P@07~~22f7d~331118084~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000122f7d,NOR,BOOKABLE,125.47,45,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,125.47
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.LX,Luxury Double Room,20260601|20260602|W|270|82378|DBL.LX|BAR-BB|BB||1~2~0||N@07~~20480~654540664~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000120480,NOR,BOOKABLE,128.04,45,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-29T23:59:00+05:30,128.04
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.PI,Luxury Premium Double Room,20260601|20260602|W|270|82378|DBL.PI|BAR-RO|RO||1~2~0||P@07~~22f7d~2044200081~N~~~NOR~~7CE7CFC62F07496177844085900905AAUK0061000000000122f7d,NOR,BOOKABLE,125.47,1,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-29T23:59:00+05:30,125.47
