hotelCode,hotelName,categoryCode,categoryName,destinationCode,destinationName,zoneCode,zoneName,latitude,longitude,image,imagesJson,roomImage,roomImagesJson,roomCode,roomName,rateKey,rateClass,rateType,net,allotment,paymentType,packaging,boardCode,boardName,rooms,adults,children,cancellationFrom,cancellationAmount
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260518|20260519|W|270|112029|DBT.ST|BAR-BB-NEW|BB||1~2~0||P@07~~20244~-1792054768~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK006100000000012623a,NOR,BOOKABLE,58.98,47,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,58.98
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.ST,Standard Twin Room,20260518|20260519|W|270|112029|DBT.ST|BAR-BB-NEW|BB||1~2~0||N@07~~22b4c~-518276175~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000121c42,NOR,BOOKABLE,66.28,47,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,66.28
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260518|20260519|W|270|112029|DBL.DX|BAR-RO-NEW|RO||1~2~0||P@07~~20f39~-1149131817~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000120f39,NOR,BOOKABLE,57.15,155,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,57.15
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260518|20260519|W|270|112029|DBL.DX|BAR-RO-NEW|RO||1~2~0||N@07~~22e3d~-1066805083~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000122e3d,NOR,BOOKABLE,61.46,155,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,61.46
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260518|20260519|W|270|112029|DBL.DX|BAR-BB-NEW|BB||1~2~0||P@07~~23f4a~539377792~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000124940,NOR,BOOKABLE,64.73,155,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,64.73
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.DX,Deluxe King Room,20260518|20260519|W|270|112029|DBL.DX|BAR-BB-NEW|BB||1~2~0||N@07~~25553~1399139268~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000124948,NOR,BOOKABLE,72.73,155,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,72.73
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.DX-1,Deluxe Twin Room,20260518|20260519|W|270|112029|DBT.DX-1|BAR-RO-NEW|RO||1~2~0||P@07~~20f39~782780915~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000120f39,NOR,BOOKABLE,57.15,155,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,57.15
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.DX-1,Deluxe Twin Room,20260518|20260519|W|270|112029|DBT.DX-1|BAR-RO-NEW|RO||1~2~0||N@07~~22e3d~865107649~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000122e3d,NOR,BOOKABLE,61.46,155,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,61.46
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.DX-1,Deluxe Twin Room,20260518|20260519|W|270|112029|DBT.DX-1|BAR-BB-NEW|BB||1~2~0||P@07~~23f4a~-1823676772~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000124940,NOR,BOOKABLE,64.73,28,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,64.73
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBT.DX-1,Deluxe Twin Room,20260518|20260519|W|270|112029|DBT.DX-1|BAR-BB-NEW|BB||1~2~0||N@07~~25553~-963915296~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000124948,NOR,BOOKABLE,72.73,28,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,72.73
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.PI-1,Premium Deluxe Room,20260518|20260519|W|270|112029|DBL.PI-1|BAR-RO-NEW|RO||1~2~0||P@07~~20d3f~55699254~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000120d3f,NOR,BOOKABLE,63.13,17,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,63.13
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.PI-1,Premium Deluxe Room,20260518|20260519|W|270|112029|DBL.PI-1|BAR-RO-NEW|RO||1~2~0||N@07~~25943~-1381500308~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000125943,NOR,BOOKABLE,67.89,17,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,67.89
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.PI-1,Premium Deluxe Room,20260518|20260519|W|270|112029|DBL.PI-1|BAR-BB-NEW|BB||1~2~0||P@07~~21751~-1179092482~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000122d46,NOR,BOOKABLE,70.45,17,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,70.45
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],DBL.PI-1,Premium Deluxe Room,20260518|20260519|W|270|112029|DBL.PI-1|BAR-BB-NEW|BB||1~2~0||N@07~~21b5b~494994700~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000120f4f,NOR,BOOKABLE,79.15,17,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,79.15
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],JSU.ST,Junior Royal Suite,20260518|20260519|W|270|112029|JSU.ST|BAR-RO-NEW|RO||1~2~0||P@07~~20951~1405186840~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000120951,NOR,BOOKABLE,81.09,77,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,81.09
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],JSU.ST,Junior Royal Suite,20260518|20260519|W|270|112029|JSU.ST|BAR-RO-NEW|RO||1~2~0||N@07~~21357~885481812~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000121357,NOR,BOOKABLE,87.19,77,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,87.19
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],JSU.ST,Junior Royal Suite,20260518|20260519|W|270|112029|JSU.ST|BAR-BB-NEW|BB||1~2~0||P@07~~20465~-1452757722~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000123f57,NOR,BOOKABLE,87.63,77,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,87.63
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],JSU.ST,Junior Royal Suite,20260518|20260519|W|270|112029|JSU.ST|BAR-BB-NEW|BB||1~2~0||N@07~~23571~642316439~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000122e62,NOR,BOOKABLE,98.46,77,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,98.46
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],SUI.LX,Maharaja One Bedroom Suite,20260518|20260519|W|270|112029|SUI.LX|BAR-RO-NEW|RO||1~2~0||P@07~~20469~-415547092~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000120469,NOR,BOOKABLE,105.04,6,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,105.04
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],SUI.LX,Maharaja One Bedroom Suite,20260518|20260519|W|270|112029|SUI.LX|BAR-BB-NEW|BB||1~2~0||P@07~~22e7f~1144531283~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK006100000000012376e,NOR,BOOKABLE,110.55,6,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,110.55
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],SUI.LX,Maharaja One Bedroom Suite,20260518|20260519|W|270|112029|SUI.LX|BAR-RO-NEW|RO||1~2~0||N@07~~25f70~675698416~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000125f70,NOR,BOOKABLE,112.95,6,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,112.95
112029,Royal Plaza New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.62142800000000000000,77.21717100000000000000,,[],,[],SUI.LX,Maharaja One Bedroom Suite,20260518|20260519|W|270|112029|SUI.LX|BAR-BB-NEW|BB||1~2~0||N@07~~2158f~1985297214~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK006100000000012157c,NOR,BOOKABLE,124.21,6,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,124.21
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.LX,Luxury Double Room,20260518|20260519|W|270|82378|DBL.LX|BAR-RO|RO||1~2~0||P@07~~22575~1918049121~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000122575,NOR,BOOKABLE,117.37,1,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,117.37
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.LX,Luxury Double Room,20260518|20260519|W|270|82378|DBL.LX|BAR-RO|RO||1~2~0||N@07~~24d77~936968253~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000124d77,NOR,BOOKABLE,119.77,1,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,119.77
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.LX,Luxury Double Room,20260518|20260519|W|270|82378|DBL.LX|BAR-BB|BB||1~2~0||P@07~~22f7d~-2007934783~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000122f7d,NOR,BOOKABLE,125.47,45,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,125.47
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.LX,Luxury Double Room,20260518|20260519|W|270|82378|DBL.LX|BAR-BB|BB||1~2~0||N@07~~20480~-1684512203~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000120480,NOR,BOOKABLE,128.04,45,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,128.04
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.PI,Luxury Premium Double Room,20260518|20260519|W|270|82378|DBL.PI|BAR-RO|RO||1~2~0||P@07~~22f7d~-294852786~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000122f7d,NOR,BOOKABLE,125.47,1,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,125.47
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.PI,Luxury Premium Double Room,20260518|20260519|W|270|82378|DBL.PI|BAR-RO|RO||1~2~0||N@07~~20480~28569794~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000120480,NOR,BOOKABLE,128.04,1,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,128.04
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.PI,Luxury Premium Double Room,20260518|20260519|W|270|82378|DBL.PI|BAR-BB|BB||1~2~0||P@07~~23b85~-5527804~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000123b85,NOR,BOOKABLE,133.59,25,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,133.59
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.PI,Luxury Premium Double Room,20260518|20260519|W|270|82378|DBL.PI|BAR-BB|BB||1~2~0||N@07~~21f88~-1212754412~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000121f88,NOR,BOOKABLE,136.31,25,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,136.31
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.ST,Residence Double Room,20260518|20260519|W|270|82378|DBL.ST|BAR-RO|RO||1~2~0||P@07~~25ba1~-1612462162~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000125ba1,NOR,BOOKABLE,161.91,7,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,161.91
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.ST,Residence Double Room,20260518|20260519|W|270|82378|DBL.ST|BAR-RO|RO||1~2~0||N@07~~216a5~948544740~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001216a5,NOR,BOOKABLE,165.22,7,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,165.22
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.ST,Residence Double Room,20260518|20260519|W|270|82378|DBL.ST|BAR-BB|BB||1~2~0||P@07~~201aa~-714704490~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001201aa,NOR,BOOKABLE,170.01,7,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,170.01
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],DBL.ST,Residence Double Room,20260518|20260519|W|270|82378|DBL.ST|BAR-BB|BB||1~2~0||N@07~~230ad~1355964114~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001230ad,NOR,BOOKABLE,173.48,7,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,173.48
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],SUI.ST-11,Deluxe Suite Double Room,20260518|20260519|W|270|82378|SUI.ST-11|BAR-RO|RO||1~2~0||P@07~~226ca~-365871186~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001226ca,NOR,BOOKABLE,202.38,1,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,202.38
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],SUI.ST-11,Deluxe Suite Double Room,20260518|20260519|W|270|82378|SUI.ST-11|BAR-RO|RO||1~2~0||N@07~~233ce~-1023624084~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001233ce,NOR,BOOKABLE,206.51,1,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,206.51
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],SUI.ST-11,Deluxe Suite Double Room,20260518|20260519|W|270|82378|SUI.ST-11|BAR-BB|BB||1~2~0||P@07~~231d2~531529698~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001231d2,NOR,BOOKABLE,210.49,1,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,210.49
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],SUI.ST-11,Deluxe Suite Double Room,20260518|20260519|W|270|82378|SUI.ST-11|BAR-BB|BB||1~2~0||N@07~~24fd6~181264656~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000124fd6,NOR,BOOKABLE,214.79,1,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,214.79
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],SUI.ST-12,Presidential Suite,20260518|20260519|W|270|82378|SUI.ST-12|BAR-RO|RO||1~2~0||P@07~~257f2~-1142169081~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001257f2,NOR,BOOKABLE,242.87,2,AT_WEB,true,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,242.87
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],SUI.ST-12,Presidential Suite,20260518|20260519|W|270|82378|SUI.ST-12|BAR-RO|RO||1~2~0||N@07~~252f7~-1903859963~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001252f7,NOR,BOOKABLE,247.82,2,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-15T23:59:00+05:30,247.82
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],SUI.ST-12,Presidential Suite,20260518|20260519|W|270|82378|SUI.ST-12|BAR-BB|BB||1~2~0||P@07~~260fa~1543809973~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001260fa,NOR,BOOKABLE,250.96,2,AT_WEB,true,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,250.96
82378,The Park New Delhi,5EST,5 STARS,DEL,Delhi and NCR,1,Delhi,28.62886300000000000000,77.21620900000000000000,,[],,[],SUI.ST-12,Presidential Suite,20260518|20260519|W|270|82378|SUI.ST-12|BAR-BB|BB||1~2~0||N@07~~208100~1700085091~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK00610000000001208100,NOR,BOOKABLE,256.08,2,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-15T23:59:00+05:30,256.08
435818,Pride Plaza Aerocity New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.55270200000000000000,77.12288400000000000000,,[],,[],TWN.DX,Deluxe Twin Room,20260518|20260519|W|270|435818|TWN.DX|BAR-RO|RO||1~2~0||N@07~~21f52~297734417~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK006100000000012354b,NOR,BOOKABLE,75.53,61,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-16T23:59:00+05:30,75.53
435818,Pride Plaza Aerocity New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.55270200000000000000,77.12288400000000000000,,[],,[],TWN.DX,Deluxe Twin Room,20260518|20260519|W|270|435818|TWN.DX|BAR-BB|BB||1~2~0||N@07~~2165b~825010627~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000124853,NOR,BOOKABLE,83.72,61,AT_WEB,,BB,BED AND BREAKFAST,1,2,,2026-05-16T23:59:00+05:30,83.72
435818,Pride Plaza Aerocity New Delhi,4EST,4 STARS,DEL,Delhi and NCR,1,Delhi,28.55270200000000000000,77.12288400000000000000,,[],,[],DBL.SU-1,DOUBLE SUPERIOR ROOM,20260518|20260519|W|270|435818|DBL.SU-1|BAR-RO|RO||1~2~0||N@07~~21459~1943575746~N~~~NOR~~12B38B5280DC4A5177844207040905AAUK0061000000000125651,NOR,BOOKABLE,81.86,79,AT_WEB,,RO,ROOM ONLY,1,2,,2026-05-16T23:59:00+05:30,81.86
